duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,cast_total_facebook_likes,budget,title_year,actor_2_facebook_likes,aspect_ratio,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Approved,G,GP,M,NC-17,Not Rated,PG,PG-13,Passed,R,TV-14,TV-G,TV-PG,Unrated,X,Black and White,Color
135.0,135.0,0.0,0.0,0,1400000.0,2014.0,0.0,2.35,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
153.0,5.0,60.0,532.0,902,6000000.0,2007.0,249.0,2.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91.0,192.0,346.0,23000.0,24669,35000000.0,2012.0,1000.0,2.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104.0,53.0,652.0,22000.0,33903,20000000.0,2008.0,11000.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
170.0,23.0,2.0,7.0,15,700000.0,1994.0,6.0,1.33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
112.0,310.0,616.0,33000.0,35941,3500000.0,2010.0,2000.0,1.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
92.0,26.0,611.0,1000.0,3767,9000000.0,2008.0,1000.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
122.0,14000.0,1000.0,11000.0,14959,185000000.0,2008.0,1000.0,2.35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
108.0,234.0,463.0,11000.0,12385,2500000.0,2003.0,552.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90.0,57.0,92.0,1000.0,1528,1066167.0,2013.0,235.0,2.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90.0,12.0,587.0,786.0,2462,19000000.0,2011.0,651.0,2.35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
125.0,143.0,519.0,1000.0,4416,58000000.0,2012.0,664.0,2.35,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103.0,129.0,1000.0,14000.0,18639,15000000.0,2008.0,1000.0,2.35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107.0,0.0,574.0,13000.0,14483,37000000.0,2010.0,642.0,2.35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97.0,53.0,499.0,962.0,3465,10000000.0,2014.0,545.0,2.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107.0,0.0,101.0,517.0,1067,18000000.0,1981.0,376.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
117.0,905.0,385.0,553.0,2357,30000000.0,2010.0,488.0,2.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
121.0,0.0,187.0,974.0,1887,18000000.0,2011.0,643.0,2.35,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
101.0,0.0,15.0,159.0,206,500000.0,2012.0,15.0,16.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
151.0,21000.0,637.0,11000.0,13209,63000000.0,1999.0,783.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
100.0,345.0,94.0,843.0,1621,1200000.0,1936.0,490.0,1.37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115.0,0.0,964.0,18000.0,31523,150000000.0,2007.0,12000.0,2.35,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90.0,37.0,1000.0,11000.0,15710,5000000.0,2011.0,3000.0,1.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
124.0,75.0,258.0,294.0,1289,50000000.0,1997.0,273.0,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
83.0,0.0,0.0,24.0,29,800000.0,2004.0,5.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
115.0,0.0,751.0,10000.0,13159,29000000.0,2015.0,1000.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100.0,165.0,240.0,11000.0,12150,115000000.0,2001.0,509.0,2.35,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
90.0,25.0,138.0,231.0,771,400000.0,2006.0,200.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
133.0,0.0,46.0,226.0,405,47000000.0,2004.0,52.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
153.0,777.0,1000.0,20000.0,37321,46000000.0,2013.0,15000.0,1.85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
103.0,80.0,585.0,806.0,3211,28000000.0,2006.0,591.0,1.85,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
154.0,776.0,933.0,10000.0,16785,75000000.0,1996.0,2000.0,2.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
77.0,13000.0,973.0,40000.0,60683,40000000.0,2005.0,16000.0,1.85,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
152.0,0.0,557.0,2000.0,4270,92000000.0,2001.0,820.0,2.35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
130.0,337.0,820.0,11000.0,13960,10000000.0,2012.0,1000.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
104.0,80.0,658.0,8000.0,10430,6000000.0,1988.0,960.0,1.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93.0,11000.0,484.0,3000.0,5390,48000000.0,2000.0,575.0,2.35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
107.0,0.0,236.0,752.0,1763,700000.0,1998.0,282.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
150.0,0.0,206.0,10000.0,14296,37000000.0,2010.0,4000.0,2.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87.0,9.0,1000.0,15000.0,20061,50000000.0,2010.0,2000.0,2.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107.0,164.0,723.0,8000.0,12556,40000000.0,2015.0,2000.0,1.85,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97.0,282.0,148.0,586.0,1581,1200000.0,1970.0,434.0,1.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88.0,6.0,854.0,2000.0,6946,70000000.0,2013.0,1000.0,2.35,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
87.0,59.0,9.0,35.0,97,70000.0,2011.0,28.0,1.78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
132.0,905.0,1000.0,34000.0,50983,160000000.0,2011.0,13000.0,2.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
121.0,319.0,11.0,1000.0,1051,7000000.0,1993.0,18.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97.0,151.0,305.0,1000.0,3021,200000.0,2012.0,1000.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
106.0,487.0,776.0,1000.0,4482,200000000.0,2011.0,919.0,2.35,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97.0,29.0,816.0,15000.0,18789,25000000.0,2008.0,852.0,2.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
119.0,10.0,275.0,509.0,1490,2160000.0,1945.0,284.0,1.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
146.0,150.0,2000.0,15000.0,23227,25000000.0,2011.0,3000.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
120.0,0.0,388.0,782.0,2892,6500000.0,1989.0,652.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104.0,508.0,558.0,10000.0,13076,150000000.0,2007.0,1000.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
117.0,0.0,521.0,11000.0,13877,28000000.0,1982.0,759.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
129.0,21000.0,283.0,495.0,1397,50000000.0,1997.0,294.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
135.0,503.0,67.0,8000.0,8355,75000000.0,1997.0,137.0,2.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
107.0,7.0,442.0,745.0,2125,2500000.0,1999.0,631.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
132.0,0.0,160.0,366.0,1112,66000000.0,2004.0,334.0,1.85,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
94.0,11.0,232.0,1000.0,2210,15000000.0,1993.0,605.0,1.85,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90.0,29.0,650.0,22000.0,24534,42000000.0,2004.0,923.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103.0,0.0,24.0,34.0,114,1500000.0,2011.0,29.0,1.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
112.0,11000.0,159.0,385.0,1205,17000000.0,2012.0,223.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.0,1000.0,719.0,10000.0,12687,60000000.0,2010.0,1000.0,1.85,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
95.0,126.0,886.0,2000.0,4681,24000000.0,2004.0,989.0,2.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
101.0,16.0,472.0,943.0,2786,8000000.0,2010.0,769.0,1.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
138.0,0.0,30.0,234.0,534,150000000.0,2003.0,198.0,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
127.0,109.0,324.0,16000.0,17250,14000000.0,1978.0,469.0,2.35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,36.0,439.0,2000.0,4182,85000000.0,2000.0,795.0,1.85,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81.0,176.0,39.0,176.0,361,10000000.0,2002.0,67.0,2.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
110.0,18.0,432.0,922.0,2725,24000000.0,2014.0,919.0,2.35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
128.0,608.0,1000.0,49000.0,51609,16400000.0,1989.0,1000.0,1.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
147.0,179.0,646.0,40000.0,56014,35000000.0,1997.0,14000.0,2.35,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93.0,6.0,56.0,393.0,792,1500000.0,2014.0,191.0,2.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
93.0,24.0,499.0,552.0,2730,13000000.0,2013.0,528.0,2.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
94.0,249.0,271.0,523.0,1560,27000000.0,1984.0,312.0,2.35,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
111.0,650.0,181.0,690.0,1573,20000000.0,2009.0,224.0,2.35,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
138.0,278.0,213.0,14000.0,17423,85000000.0,2006.0,3000.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91.0,23.0,660.0,4000.0,6380,3500000.0,2004.0,756.0,2.35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
103.0,255.0,5000.0,11000.0,22383,45000000.0,2005.0,5000.0,2.35,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
91.0,75.0,13.0,35.0,116,800000.0,2009.0,16.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88.0,14.0,668.0,784.0,3021,5000000.0,2015.0,763.0,2.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
102.0,221.0,4000.0,12000.0,28497,80000000.0,2010.0,11000.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
132.0,47.0,240.0,988.0,2517,61000000.0,2015.0,960.0,2.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97.0,420.0,585.0,695.0,2530,25000000.0,1997.0,635.0,2.35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
136.0,2000.0,449.0,917.0,2997,2300000.0,1968.0,563.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90.0,78.0,720.0,2000.0,4142,11000000.0,2015.0,1000.0,2.35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
95.0,89.0,45.0,471.0,705,250000.0,2015.0,89.0,2.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
104.0,681.0,159.0,584.0,1235,85000000.0,2006.0,227.0,2.35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
112.0,37.0,480.0,3000.0,5709,35000000.0,1999.0,874.0,2.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
91.0,7.0,875.0,12000.0,16118,10000000.0,2009.0,3000.0,2.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
105.0,153.0,491.0,4000.0,6727,42000000.0,2012.0,828.0,1.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
96.0,545.0,974.0,14000.0,17913,65000000.0,2012.0,1000.0,2.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
96.0,101.0,71.0,730.0,1208,4000000.0,2005.0,394.0,2.35,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
97.0,11.0,220.0,1000.0,2403,10000000.0,2015.0,412.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.0,93.0,51.0,147.0,285,10000000.0,2015.0,52.0,2.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
123.0,176.0,749.0,975.0,4825,43000000.0,2013.0,815.0,2.35,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
115.0,333.0,317.0,972.0,2606,50000000.0,1997.0,713.0,2.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
133.0,277.0,8000.0,25000.0,48482,28000000.0,1996.0,14000.0,1.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
112.0,58.0,42.0,552.0,859,1500000.0,2005.0,265.0,1.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
73.0,11.0,142.0,1000.0,2020,17000000.0,1999.0,436.0,1.85,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94.0,0.0,493.0,15000.0,17377,7000000.0,2015.0,725.0,2.35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
83.0,12.0,29.0,1000.0,1244,240000.0,2006.0,185.0,2.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
88.0,3.0,307.0,3000.0,4729,200000.0,2013.0,982.0,2.35,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
94.0,0.0,178.0,433.0,1112,200000.0,2012.0,375.0,1.78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
91.0,27.0,925.0,12000.0,17299,75000000.0,2006.0,970.0,2.35,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
215.0,0.0,413.0,986.0,2530,130000000.0,2009.0,745.0,2.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
102.0,1000.0,270.0,734.0,1778,20000000.0,2008.0,563.0,2.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
121.0,15.0,812.0,4000.0,6910,13000000.0,1998.0,957.0,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
90.0,152.0,826.0,21000.0,23714,8000000.0,1982.0,982.0,1.85,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120.0,82.0,175.0,244.0,1105,7200000.0,1971.0,177.0,2.35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122.0,117.0,140.0,40000.0,41636,35000000.0,2001.0,1000.0,2.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
109.0,88.0,571.0,611.0,2818,65000000.0,2000.0,592.0,1.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
97.0,350.0,250.0,460.0,1334,10000000.0,2002.0,372.0,1.85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
